img_path,expression,label,bbox,landmarks
../Dataset/RAF/Train/Sad/train_05900.jpg,Sad,4,"[380, 353, 801, 891]","[(691, 542), (495, 544), (601, 627), (688, 753), (507, 753)]"
../Dataset/RAF/Train/Sad/train_04883.jpg,Sad,4,"[86, 72, 186, 205]","[(160, 124), (112, 121), (133, 150), (151, 175), (113, 172)]"
../Dataset/RAF/Train/Sad/train_03971.jpg,Sad,4,"[163, 119, 355, 367]","[(295, 229), (207, 224), (231, 276), (280, 320), (205, 311)]"
../Dataset/RAF/Train/Sad/train_05488.jpg,Sad,4,"[24, 24, 58, 65]","[(47, 43), (37, 33), (35, 42), (35, 55), (27, 46)]"
../Dataset/RAF/Train/Sad/train_04744.jpg,Sad,4,"[85, 66, 190, 198]","[(159, 121), (116, 108), (123, 131), (132, 171), (99, 159)]"
../Dataset/RAF/Train/Sad/train_07104.jpg,Sad,4,"[131, 112, 285, 312]","[(243, 185), (171, 198), (216, 234), (253, 258), (192, 273)]"
../Dataset/RAF/Train/Sad/train_06342.jpg,Sad,4,"[179, 221, 482, 574]","[(433, 374), (320, 340), (387, 444), (371, 510), (280, 484)]"
../Dataset/RAF/Train/Sad/train_07736.jpg,Sad,4,"[154, 131, 326, 356]","[(276, 219), (196, 214), (227, 250), (260, 305), (197, 301)]"
../Dataset/RAF/Train/Sad/train_08400.jpg,Sad,4,"[414, 303, 766, 713]","[(572, 453), (501, 444), (457, 482), (514, 578), (463, 572)]"
../Dataset/RAF/Train/Sad/train_05868.jpg,Sad,4,"[32, 28, 55, 60]","[(49, 39), (38, 40), (45, 47), (50, 53), (41, 54)]"
../Dataset/RAF/Train/Sad/train_04902.jpg,Sad,4,"[42, 102, 86, 162]","[(69, 126), (50, 127), (57, 141), (69, 150), (53, 149)]"
../Dataset/RAF/Train/Sad/train_08156.jpg,Sad,4,"[215, 150, 487, 471]","[(378, 273), (273, 258), (281, 304), (321, 392), (238, 381)]"
../Dataset/RAF/Train/Sad/train_02558.jpg,Sad,4,"[64, 51, 135, 139]","[(112, 89), (78, 88), (92, 107), (108, 122), (82, 122)]"
../Dataset/RAF/Train/Sad/train_00042.jpg,Sad,4,"[210, 199, 425, 488]","[(394, 323), (296, 292), (350, 343), (362, 418), (282, 394)]"
../Dataset/RAF/Train/Sad/train_05465.jpg,Sad,4,"[95, 80, 187, 208]","[(167, 129), (120, 125), (141, 153), (158, 176), (118, 172)]"
../Dataset/RAF/Train/Sad/train_06459.jpg,Sad,4,"[223, 181, 523, 578]","[(448, 344), (306, 328), (372, 413), (425, 480), (298, 474)]"
../Dataset/RAF/Train/Sad/train_04197.jpg,Sad,4,"[124, 54, 347, 357]","[(295, 175), (188, 177), (250, 242), (282, 289), (203, 293)]"
../Dataset/RAF/Train/Sad/train_02881.jpg,Sad,4,"[340, 321, 780, 866]","[(661, 520), (471, 546), (574, 625), (676, 713), (508, 732)]"
../Dataset/RAF/Train/Sad/train_07651.jpg,Sad,4,"[57, 48, 159, 156]","[(124, 94), (87, 107), (111, 129), (138, 130), (101, 139)]"
../Dataset/RAF/Train/Sad/train_06907.jpg,Sad,4,"[382, 257, 970, 996]","[(791, 568), (522, 566), (634, 752), (770, 847), (532, 857)]"
../Dataset/RAF/Train/Sad/train_00398.jpg,Sad,4,"[109, 148, 335, 445]","[(296, 237), (199, 238), (272, 252), (304, 353), (233, 356)]"
../Dataset/RAF/Train/Sad/train_04164.jpg,Sad,4,"[374, 353, 864, 931]","[(745, 574), (518, 580), (642, 680), (721, 787), (550, 793)]"
../Dataset/RAF/Train/Sad/train_00834.jpg,Sad,4,"[134, 130, 246, 278]","[(195, 188), (148, 190), (153, 213), (189, 245), (146, 245)]"
../Dataset/RAF/Train/Sad/train_02895.jpg,Sad,4,"[83, 59, 201, 212]","[(162, 118), (110, 123), (129, 150), (162, 173), (116, 177)]"
../Dataset/RAF/Train/Sad/train_01674.jpg,Sad,4,"[420, 342, 906, 967]","[(742, 555), (527, 589), (624, 699), (753, 817), (580, 842)]"
../Dataset/RAF/Train/Sad/train_00431.jpg,Sad,4,"[316, 183, 714, 683]","[(562, 375), (389, 401), (471, 511), (598, 576), (450, 601)]"
../Dataset/RAF/Train/Sad/train_00979.jpg,Sad,4,"[117, 102, 237, 257]","[(217, 169), (162, 156), (191, 197), (203, 229), (154, 218)]"
../Dataset/RAF/Train/Sad/train_04928.jpg,Sad,4,"[28, 30, 57, 64]","[(52, 42), (39, 42), (48, 48), (51, 57), (41, 57)]"
../Dataset/RAF/Train/Sad/train_06998.jpg,Sad,4,"[83, 74, 150, 167]","[(138, 113), (106, 111), (119, 134), (132, 147), (101, 146)]"
../Dataset/RAF/Train/Sad/train_08854.jpg,Sad,4,"[48, 38, 93, 97]","[(77, 60), (57, 61), (63, 72), (75, 85), (59, 85)]"
../Dataset/RAF/Train/Sad/train_03882.jpg,Sad,4,"[153, 122, 334, 339]","[(268, 206), (191, 213), (228, 252), (276, 274), (206, 281)]"
../Dataset/RAF/Train/Sad/train_08473.jpg,Sad,4,"[144, 117, 335, 371]","[(289, 220), (199, 216), (240, 283), (277, 313), (198, 315)]"
../Dataset/RAF/Train/Sad/train_07994.jpg,Sad,4,"[264, 260, 574, 678]","[(510, 415), (369, 412), (452, 495), (501, 575), (377, 572)]"
../Dataset/RAF/Train/Sad/train_03911.jpg,Sad,4,"[331, 202, 631, 606]","[(465, 361), (357, 357), (376, 446), (480, 514), (385, 512)]"
../Dataset/RAF/Train/Sad/train_04600.jpg,Sad,4,"[214, 154, 487, 552]","[(439, 334), (316, 330), (393, 414), (411, 465), (314, 468)]"
../Dataset/RAF/Train/Sad/train_00531.jpg,Sad,4,"[181, 165, 381, 434]","[(335, 260), (241, 263), (295, 328), (330, 371), (253, 375)]"
../Dataset/RAF/Train/Sad/train_04809.jpg,Sad,4,"[39, 36, 94, 104]","[(84, 63), (60, 65), (76, 79), (83, 88), (62, 90)]"
../Dataset/RAF/Train/Sad/train_07182.jpg,Sad,4,"[62, 57, 108, 120]","[(100, 80), (79, 76), (89, 87), (95, 104), (75, 100)]"
../Dataset/RAF/Train/Sad/train_05501.jpg,Sad,4,"[400, 240, 811, 803]","[(616, 444), (450, 455), (474, 563), (606, 670), (473, 679)]"
../Dataset/RAF/Train/Sad/train_06632.jpg,Sad,4,"[64, 60, 148, 170]","[(136, 107), (97, 101), (117, 130), (122, 155), (93, 149)]"
../Dataset/RAF/Train/Sad/train_06778.jpg,Sad,4,"[213, 189, 423, 470]","[(377, 309), (282, 305), (346, 353), (374, 412), (300, 409)]"
../Dataset/RAF/Train/Sad/train_07090.jpg,Sad,4,"[398, 359, 816, 953]","[(754, 603), (553, 575), (658, 720), (690, 829), (525, 805)]"
../Dataset/RAF/Train/Sad/train_08253.jpg,Sad,4,"[349, 308, 787, 914]","[(661, 522), (462, 528), (562, 628), (661, 742), (470, 749)]"
../Dataset/RAF/Train/Sad/train_05909.jpg,Sad,4,"[36, 120, 83, 181]","[(70, 141), (48, 141), (61, 150), (71, 164), (49, 164)]"
../Dataset/RAF/Train/Sad/train_05326.jpg,Sad,4,"[69, 56, 147, 152]","[(127, 102), (91, 95), (104, 120), (122, 135), (85, 127)]"
../Dataset/RAF/Train/Sad/train_00285.jpg,Sad,4,"[104, 85, 249, 286]","[(219, 174), (153, 158), (176, 195), (189, 252), (135, 236)]"
../Dataset/RAF/Train/Sad/train_02793.jpg,Sad,4,"[304, 297, 842, 985]","[(756, 581), (535, 588), (680, 709), (738, 825), (540, 832)]"
../Dataset/RAF/Train/Sad/train_03698.jpg,Sad,4,"[164, 144, 348, 377]","[(303, 240), (220, 238), (265, 276), (297, 315), (227, 314)]"
../Dataset/RAF/Train/Sad/train_07743.jpg,Sad,4,"[117, 118, 223, 260]","[(204, 177), (156, 168), (179, 199), (185, 233), (150, 225)]"
../Dataset/RAF/Train/Sad/train_07564.jpg,Sad,4,"[334, 256, 716, 737]","[(599, 468), (429, 436), (484, 530), (555, 625), (410, 598)]"
../Dataset/RAF/Train/Sad/train_06886.jpg,Sad,4,"[298, 238, 649, 701]","[(539, 402), (388, 427), (470, 474), (543, 574), (426, 591)]"
../Dataset/RAF/Train/Sad/train_01400.jpg,Sad,4,"[66, 62, 139, 150]","[(122, 93), (90, 102), (111, 116), (128, 128), (102, 135)]"
../Dataset/RAF/Train/Sad/train_02486.jpg,Sad,4,"[86, 37, 266, 270]","[(196, 129), (118, 152), (158, 198), (220, 218), (141, 234)]"
../Dataset/RAF/Train/Sad/train_06357.jpg,Sad,4,"[95, 82, 217, 250]","[(190, 143), (132, 150), (171, 181), (195, 205), (145, 212)]"
../Dataset/RAF/Train/Sad/train_04548.jpg,Sad,4,"[114, 105, 363, 429]","[(351, 229), (249, 247), (339, 311), (348, 368), (265, 380)]"
../Dataset/RAF/Train/Sad/train_08280.jpg,Sad,4,"[421, 358, 860, 942]","[(757, 596), (562, 576), (649, 675), (709, 816), (551, 800)]"
../Dataset/RAF/Train/Sad/train_07430.jpg,Sad,4,"[133, 111, 260, 271]","[(218, 170), (162, 172), (187, 207), (215, 235), (170, 235)]"
../Dataset/RAF/Train/Sad/train_06991.jpg,Sad,4,"[144, 104, 307, 325]","[(271, 207), (188, 209), (229, 267), (261, 283), (189, 284)]"
../Dataset/RAF/Train/Sad/train_07987.jpg,Sad,4,"[100, 91, 192, 213]","[(176, 138), (131, 135), (153, 171), (165, 190), (130, 187)]"
../Dataset/RAF/Train/Sad/train_08361.jpg,Sad,4,"[111, 82, 214, 224]","[(190, 152), (140, 144), (162, 183), (175, 202), (132, 197)]"
../Dataset/RAF/Train/Sad/train_08275.jpg,Sad,4,"[164, 154, 310, 348]","[(252, 231), (191, 230), (214, 273), (250, 305), (202, 305)]"
../Dataset/RAF/Train/Sad/train_07570.jpg,Sad,4,"[186, 160, 349, 367]","[(297, 224), (218, 237), (251, 286), (297, 319), (236, 328)]"
../Dataset/RAF/Train/Sad/train_07677.jpg,Sad,4,"[382, 307, 732, 826]","[(653, 519), (479, 504), (559, 592), (624, 700), (480, 688)]"
../Dataset/RAF/Train/Sad/train_06119.jpg,Sad,4,"[27, 21, 54, 58]","[(47, 36), (33, 37), (41, 45), (47, 50), (36, 51)]"
../Dataset/RAF/Train/Sad/train_04506.jpg,Sad,4,"[34, 29, 63, 67]","[(52, 42), (39, 41), (43, 46), (50, 57), (39, 57)]"
../Dataset/RAF/Train/Sad/train_08665.jpg,Sad,4,"[63, 58, 131, 146]","[(115, 93), (84, 91), (100, 105), (110, 127), (87, 125)]"
../Dataset/RAF/Train/Sad/train_02223.jpg,Sad,4,"[60, 47, 121, 130]","[(101, 77), (73, 80), (83, 92), (99, 109), (77, 111)]"
../Dataset/RAF/Train/Sad/train_00971.jpg,Sad,4,"[121, 108, 244, 258]","[(209, 163), (155, 172), (187, 194), (211, 219), (173, 226)]"
../Dataset/RAF/Train/Sad/train_06447.jpg,Sad,4,"[178, 158, 422, 474]","[(365, 280), (254, 284), (313, 338), (362, 399), (267, 402)]"
../Dataset/RAF/Train/Sad/train_03308.jpg,Sad,4,"[93, 84, 225, 260]","[(198, 154), (144, 153), (173, 184), (190, 212), (143, 212)]"
../Dataset/RAF/Train/Sad/train_07318.jpg,Sad,4,"[146, 106, 309, 322]","[(259, 198), (182, 199), (214, 241), (254, 272), (190, 272)]"
../Dataset/RAF/Train/Sad/train_08934.jpg,Sad,4,"[365, 307, 727, 769]","[(643, 460), (470, 480), (546, 564), (637, 649), (487, 670)]"
../Dataset/RAF/Train/Sad/train_02255.jpg,Sad,4,"[404, 303, 1077, 1135]","[(856, 577), (562, 613), (705, 762), (902, 877), (606, 909)]"
../Dataset/RAF/Train/Sad/train_06349.jpg,Sad,4,"[189, 158, 366, 385]","[(301, 242), (224, 246), (247, 275), (295, 327), (218, 328)]"
../Dataset/RAF/Train/Sad/train_08982.jpg,Sad,4,"[123, 98, 248, 257]","[(211, 162), (151, 162), (174, 192), (201, 226), (155, 226)]"
../Dataset/RAF/Train/Sad/train_07174.jpg,Sad,4,"[74, 72, 184, 209]","[(154, 123), (102, 124), (126, 143), (144, 179), (106, 179)]"
../Dataset/RAF/Train/Sad/train_04804.jpg,Sad,4,"[87, 51, 195, 197]","[(146, 110), (104, 109), (112, 133), (140, 164), (105, 164)]"
../Dataset/RAF/Train/Sad/train_04461.jpg,Sad,4,"[267, 194, 545, 569]","[(460, 336), (323, 332), (384, 428), (440, 483), (340, 482)]"
../Dataset/RAF/Train/Sad/train_06044.jpg,Sad,4,"[320, 235, 1132, 1308]","[(1010, 654), (630, 612), (847, 920), (873, 1085), (601, 1061)]"
../Dataset/RAF/Train/Sad/train_06371.jpg,Sad,4,"[133, 85, 284, 304]","[(223, 160), (158, 160), (177, 190), (221, 244), (166, 245)]"
../Dataset/RAF/Train/Sad/train_03216.jpg,Sad,4,"[98, 93, 182, 194]","[(155, 124), (117, 135), (139, 141), (166, 163), (129, 172)]"
../Dataset/RAF/Train/Sad/train_04219.jpg,Sad,4,"[379, 251, 726, 786]","[(552, 445), (416, 445), (424, 539), (530, 655), (409, 645)]"
../Dataset/RAF/Train/Sad/train_06367.jpg,Sad,4,"[193, 164, 407, 440]","[(355, 278), (263, 279), (312, 320), (341, 377), (269, 376)]"
../Dataset/RAF/Train/Sad/train_05415.jpg,Sad,4,"[429, 380, 875, 946]","[(758, 596), (553, 571), (633, 686), (719, 808), (540, 788)]"
../Dataset/RAF/Train/Sad/train_08446.jpg,Sad,4,"[56, 56, 107, 112]","[(90, 77), (65, 78), (77, 95), (90, 102), (71, 102)]"
../Dataset/RAF/Train/Sad/train_08871.jpg,Sad,4,"[273, 136, 855, 935]","[(784, 483), (522, 465), (679, 639), (725, 777), (513, 768)]"
../Dataset/RAF/Train/Sad/train_08811.jpg,Sad,4,"[329, 282, 649, 702]","[(573, 456), (417, 460), (499, 530), (556, 619), (441, 621)]"
../Dataset/RAF/Train/Sad/train_04392.jpg,Sad,4,"[49, 33, 99, 105]","[(82, 63), (59, 61), (68, 76), (78, 91), (60, 89)]"
../Dataset/RAF/Train/Sad/train_05138.jpg,Sad,4,"[254, 230, 593, 656]","[(517, 407), (366, 408), (460, 469), (517, 544), (382, 549)]"
../Dataset/RAF/Train/Sad/train_05745.jpg,Sad,4,"[177, 162, 398, 444]","[(352, 274), (246, 260), (300, 308), (327, 379), (249, 371)]"
../Dataset/RAF/Train/Sad/train_01834.jpg,Sad,4,"[198, 119, 429, 426]","[(348, 241), (247, 219), (265, 273), (311, 353), (228, 335)]"
../Dataset/RAF/Train/Sad/train_04478.jpg,Sad,4,"[252, 205, 601, 622]","[(502, 396), (352, 382), (413, 459), (469, 544), (349, 531)]"
../Dataset/RAF/Train/Sad/train_00688.jpg,Sad,4,"[339, 288, 632, 663]","[(582, 468), (455, 464), (533, 548), (554, 588), (455, 584)]"
../Dataset/RAF/Train/Sad/train_00657.jpg,Sad,4,"[88, 93, 191, 236]","[(183, 150), (142, 146), (177, 173), (179, 204), (147, 203)]"
../Dataset/RAF/Train/Sad/train_09051.jpg,Sad,4,"[291, 242, 671, 715]","[(563, 430), (398, 452), (478, 511), (576, 592), (431, 612)]"
../Dataset/RAF/Train/Sad/train_08172.jpg,Sad,4,"[49, 41, 98, 101]","[(85, 67), (63, 66), (73, 81), (82, 91), (65, 91)]"
../Dataset/RAF/Train/Sad/train_06091.jpg,Sad,4,"[141, 109, 368, 377]","[(303, 241), (214, 200), (227, 277), (265, 332), (179, 289)]"
../Dataset/RAF/Train/Sad/train_00249.jpg,Sad,4,"[119, 122, 242, 266]","[(195, 177), (143, 195), (169, 219), (203, 233), (161, 248)]"
../Dataset/RAF/Train/Sad/train_08753.jpg,Sad,4,"[168, 145, 359, 386]","[(294, 231), (209, 240), (246, 291), (297, 325), (225, 334)]"
../Dataset/RAF/Train/Sad/train_04582.jpg,Sad,4,"[466, 297, 1194, 1280]","[(1007, 666), (653, 689), (852, 882), (1009, 1032), (712, 1054)]"
../Dataset/RAF/Train/Sad/train_05872.jpg,Sad,4,"[239, 244, 539, 681]","[(501, 402), (372, 404), (463, 494), (478, 572), (372, 574)]"
../Dataset/RAF/Train/Sad/train_03212.jpg,Sad,4,"[136, 142, 247, 274]","[(214, 175), (162, 183), (188, 196), (217, 237), (179, 242)]"
../Dataset/RAF/Train/Sad/train_07516.jpg,Sad,4,"[174, 171, 357, 403]","[(319, 259), (236, 265), (293, 294), (320, 348), (256, 353)]"
../Dataset/RAF/Train/Sad/train_08925.jpg,Sad,4,"[96, 82, 197, 210]","[(175, 136), (127, 131), (148, 160), (162, 186), (127, 181)]"
../Dataset/RAF/Train/Sad/train_05232.jpg,Sad,4,"[225, 199, 509, 555]","[(448, 337), (313, 323), (382, 406), (418, 471), (313, 460)]"
../Dataset/RAF/Train/Sad/train_00731.jpg,Sad,4,"[158, 147, 308, 347]","[(270, 215), (203, 221), (243, 255), (274, 285), (209, 291)]"
../Dataset/RAF/Train/Sad/train_05505.jpg,Sad,4,"[449, 360, 1066, 1154]","[(967, 734), (696, 658), (845, 812), (875, 1017), (654, 954)]"
../Dataset/RAF/Train/Sad/train_06806.jpg,Sad,4,"[116, 109, 245, 268]","[(224, 179), (167, 176), (206, 195), (219, 234), (176, 230)]"
../Dataset/RAF/Train/Sad/train_05753.jpg,Sad,4,"[71, 59, 139, 151]","[(117, 90), (84, 95), (99, 112), (118, 129), (91, 132)]"
../Dataset/RAF/Train/Sad/train_07619.jpg,Sad,4,"[233, 170, 472, 491]","[(399, 311), (290, 284), (316, 355), (354, 426), (277, 406)]"
../Dataset/RAF/Train/Sad/train_00791.jpg,Sad,4,"[34, 36, 85, 94]","[(73, 58), (52, 65), (68, 69), (79, 79), (62, 85)]"
../Dataset/RAF/Train/Sad/train_07942.jpg,Sad,4,"[226, 178, 539, 607]","[(453, 348), (313, 351), (387, 436), (436, 516), (331, 516)]"
../Dataset/RAF/Train/Sad/train_04936.jpg,Sad,4,"[229, 215, 584, 616]","[(521, 371), (359, 387), (458, 475), (503, 523), (369, 531)]"
../Dataset/RAF/Train/Sad/train_06483.jpg,Sad,4,"[155, 133, 317, 341]","[(273, 209), (195, 215), (239, 254), (269, 291), (209, 296)]"
../Dataset/RAF/Train/Sad/train_07402.jpg,Sad,4,"[174, 118, 311, 320]","[(251, 201), (192, 193), (194, 233), (235, 280), (187, 273)]"
../Dataset/RAF/Train/Sad/train_02454.jpg,Sad,4,"[36, 29, 80, 84]","[(70, 51), (49, 52), (60, 65), (68, 73), (52, 74)]"
../Dataset/RAF/Train/Sad/train_03691.jpg,Sad,4,"[390, 327, 1182, 1271]","[(1005, 671), (626, 649), (812, 833), (951, 1065), (649, 1057)]"
../Dataset/RAF/Train/Sad/train_05842.jpg,Sad,4,"[337, 282, 747, 827]","[(656, 486), (467, 494), (572, 628), (644, 692), (479, 697)]"
../Dataset/RAF/Train/Sad/train_08728.jpg,Sad,4,"[278, 168, 623, 659]","[(501, 358), (347, 366), (415, 461), (500, 541), (380, 546)]"
../Dataset/RAF/Train/Sad/train_03624.jpg,Sad,4,"[396, 213, 1157, 1299]","[(1006, 696), (640, 661), (830, 902), (945, 1091), (636, 1058)]"
../Dataset/RAF/Train/Sad/train_03627.jpg,Sad,4,"[74, 67, 199, 211]","[(171, 127), (111, 129), (143, 159), (166, 184), (120, 185)]"
../Dataset/RAF/Train/Sad/train_07366.jpg,Sad,4,"[66, 52, 156, 165]","[(136, 98), (95, 97), (115, 126), (127, 146), (97, 144)]"
../Dataset/RAF/Train/Sad/train_03858.jpg,Sad,4,"[463, 343, 884, 869]","[(785, 555), (615, 535), (699, 644), (755, 740), (596, 724)]"
../Dataset/RAF/Train/Sad/train_04465.jpg,Sad,4,"[195, 162, 515, 584]","[(395, 312), (259, 332), (304, 392), (416, 468), (292, 483)]"
../Dataset/RAF/Train/Sad/train_06565.jpg,Sad,4,"[97, 92, 237, 285]","[(213, 167), (155, 169), (198, 203), (210, 240), (165, 243)]"
../Dataset/RAF/Train/Sad/train_05866.jpg,Sad,4,"[229, 202, 498, 605]","[(462, 374), (335, 365), (415, 448), (438, 521), (338, 515)]"
../Dataset/RAF/Train/Sad/train_00155.jpg,Sad,4,"[194, 214, 370, 438]","[(342, 289), (259, 287), (310, 308), (337, 373), (267, 370)]"
../Dataset/RAF/Train/Sad/train_00387.jpg,Sad,4,"[57, 66, 117, 141]","[(97, 96), (69, 97), (81, 117), (100, 123), (73, 126)]"
../Dataset/RAF/Train/Sad/train_05217.jpg,Sad,4,"[33, 26, 61, 63]","[(51, 41), (38, 43), (44, 48), (52, 56), (42, 57)]"
../Dataset/RAF/Train/Sad/train_07012.jpg,Sad,4,"[248, 210, 605, 640]","[(495, 361), (343, 397), (434, 461), (520, 528), (395, 557)]"
../Dataset/RAF/Train/Sad/train_00221.jpg,Sad,4,"[107, 88, 213, 230]","[(191, 152), (141, 144), (165, 172), (179, 203), (142, 198)]"
../Dataset/RAF/Train/Sad/train_06694.jpg,Sad,4,"[315, 273, 723, 793]","[(621, 471), (437, 462), (528, 566), (609, 652), (434, 642)]"
../Dataset/RAF/Train/Sad/train_04541.jpg,Sad,4,"[34, 27, 64, 70]","[(56, 44), (42, 43), (48, 55), (55, 61), (42, 60)]"
../Dataset/RAF/Train/Sad/train_04887.jpg,Sad,4,"[291, 267, 706, 771]","[(592, 454), (408, 441), (491, 586), (580, 634), (411, 627)]"
../Dataset/RAF/Train/Sad/train_06780.jpg,Sad,4,"[236, 181, 508, 566]","[(438, 346), (310, 331), (359, 419), (399, 499), (308, 485)]"
../Dataset/RAF/Train/Sad/train_04309.jpg,Sad,4,"[111, 94, 229, 251]","[(181, 143), (131, 147), (144, 165), (180, 206), (136, 208)]"
../Dataset/RAF/Train/Sad/train_06051.jpg,Sad,4,"[190, 155, 414, 435]","[(339, 264), (236, 258), (279, 305), (322, 368), (238, 363)]"
../Dataset/RAF/Train/Sad/train_06057.jpg,Sad,4,"[218, 103, 441, 413]","[(323, 239), (241, 227), (248, 299), (315, 359), (250, 350)]"
../Dataset/RAF/Train/Sad/train_02590.jpg,Sad,4,"[97, 79, 216, 235]","[(186, 134), (127, 136), (156, 173), (180, 200), (135, 200)]"
../Dataset/RAF/Train/Sad/train_06833.jpg,Sad,4,"[35, 36, 82, 90]","[(69, 54), (49, 57), (62, 63), (72, 77), (55, 79)]"
../Dataset/RAF/Train/Sad/train_05436.jpg,Sad,4,"[378, 197, 779, 755]","[(615, 393), (433, 422), (477, 516), (595, 630), (465, 644)]"
../Dataset/RAF/Train/Sad/train_00028.jpg,Sad,4,"[141, 111, 294, 319]","[(248, 194), (178, 179), (195, 223), (224, 272), (170, 262)]"
../Dataset/RAF/Train/Sad/train_07998.jpg,Sad,4,"[249, 123, 478, 445]","[(362, 243), (281, 259), (289, 317), (367, 371), (297, 381)]"
../Dataset/RAF/Train/Sad/train_00500.jpg,Sad,4,"[250, 234, 535, 607]","[(492, 383), (373, 390), (464, 473), (479, 515), (372, 525)]"
../Dataset/RAF/Train/Sad/train_04369.jpg,Sad,4,"[141, 116, 288, 321]","[(247, 189), (178, 195), (214, 231), (242, 269), (192, 272)]"
../Dataset/RAF/Train/Sad/train_00928.jpg,Sad,4,"[75, 36, 174, 186]","[(133, 98), (98, 86), (95, 112), (116, 152), (88, 142)]"
../Dataset/RAF/Train/Sad/train_01223.jpg,Sad,4,"[195, 138, 452, 426]","[(372, 263), (257, 272), (309, 345), (386, 374), (293, 384)]"
../Dataset/RAF/Train/Sad/train_02061.jpg,Sad,4,"[268, 279, 651, 701]","[(503, 479), (462, 371), (387, 442), (334, 586), (308, 504)]"
../Dataset/RAF/Train/Sad/train_08421.jpg,Sad,4,"[177, 142, 356, 376]","[(306, 230), (221, 239), (262, 275), (306, 319), (236, 326)]"
../Dataset/RAF/Train/Sad/train_05381.jpg,Sad,4,"[355, 226, 478, 395]","[(469, 298), (421, 292), (457, 327), (461, 359), (415, 354)]"
../Dataset/RAF/Train/Sad/train_09062.jpg,Sad,4,"[349, 274, 832, 893]","[(695, 516), (477, 521), (578, 664), (679, 767), (508, 771)]"
../Dataset/RAF/Train/Sad/train_03634.jpg,Sad,4,"[45, 50, 87, 103]","[(83, 74), (64, 72), (77, 83), (79, 94), (65, 93)]"
../Dataset/RAF/Train/Sad/train_05657.jpg,Sad,4,"[21, 18, 38, 41]","[(33, 27), (24, 27), (28, 33), (33, 36), (26, 37)]"
../Dataset/RAF/Train/Sad/train_04366.jpg,Sad,4,"[75, 65, 163, 172]","[(145, 111), (101, 106), (117, 132), (138, 152), (97, 146)]"
../Dataset/RAF/Train/Sad/train_06865.jpg,Sad,4,"[222, 207, 610, 653]","[(514, 350), (355, 415), (476, 479), (546, 523), (430, 579)]"
../Dataset/RAF/Train/Sad/train_00477.jpg,Sad,4,"[89, 83, 197, 219]","[(177, 141), (126, 137), (151, 163), (167, 194), (123, 191)]"
../Dataset/RAF/Train/Sad/train_08294.jpg,Sad,4,"[298, 247, 589, 635]","[(482, 372), (358, 405), (422, 430), (502, 517), (404, 541)]"
../Dataset/RAF/Train/Sad/train_00231.jpg,Sad,4,"[394, 277, 876, 891]","[(724, 517), (511, 539), (608, 623), (705, 756), (549, 768)]"
../Dataset/RAF/Train/Sad/train_04480.jpg,Sad,4,"[303, 255, 617, 708]","[(592, 429), (490, 409), (595, 477), (580, 598), (505, 585)]"
../Dataset/RAF/Train/Sad/train_04767.jpg,Sad,4,"[149, 63, 427, 418]","[(315, 181), (198, 198), (229, 253), (322, 324), (218, 340)]"
../Dataset/RAF/Train/Sad/train_02867.jpg,Sad,4,"[71, 53, 153, 151]","[(125, 89), (87, 88), (98, 105), (116, 128), (85, 127)]"
../Dataset/RAF/Train/Sad/train_07586.jpg,Sad,4,"[119, 31, 413, 432]","[(348, 198), (204, 190), (271, 274), (335, 337), (191, 337)]"
../Dataset/RAF/Train/Sad/train_04547.jpg,Sad,4,"[388, 262, 854, 926]","[(665, 483), (468, 508), (514, 580), (650, 728), (497, 747)]"
../Dataset/RAF/Train/Sad/train_07427.jpg,Sad,4,"[117, 84, 311, 350]","[(279, 204), (187, 191), (236, 258), (257, 294), (171, 281)]"
../Dataset/RAF/Train/Sad/train_01116.jpg,Sad,4,"[189, 147, 350, 379]","[(294, 233), (220, 241), (251, 282), (300, 318), (232, 325)]"
../Dataset/RAF/Train/Sad/train_06933.jpg,Sad,4,"[46, 39, 117, 128]","[(99, 75), (66, 77), (81, 90), (96, 106), (72, 107)]"
../Dataset/RAF/Train/Sad/train_04994.jpg,Sad,4,"[49, 41, 110, 121]","[(98, 78), (73, 68), (84, 85), (86, 104), (64, 95)]"
../Dataset/RAF/Train/Sad/train_02507.jpg,Sad,4,"[58, 48, 133, 144]","[(115, 82), (80, 80), (99, 93), (111, 119), (83, 118)]"
../Dataset/RAF/Train/Sad/train_05809.jpg,Sad,4,"[375, 237, 739, 746]","[(582, 456), (415, 469), (474, 576), (596, 644), (466, 653)]"
../Dataset/RAF/Train/Sad/train_01090.jpg,Sad,4,"[360, 326, 802, 913]","[(704, 566), (500, 565), (601, 669), (677, 791), (525, 791)]"
../Dataset/RAF/Train/Sad/train_03540.jpg,Sad,4,"[82, 47, 173, 155]","[(143, 87), (102, 91), (121, 116), (146, 129), (112, 131)]"
../Dataset/RAF/Train/Sad/train_02278.jpg,Sad,4,"[330, 297, 792, 886]","[(687, 519), (470, 550), (592, 670), (693, 740), (502, 767)]"
../Dataset/RAF/Train/Sad/train_08131.jpg,Sad,4,"[139, 121, 288, 293]","[(244, 187), (171, 188), (202, 216), (239, 251), (178, 251)]"
../Dataset/RAF/Train/Sad/train_03801.jpg,Sad,4,"[340, 222, 676, 656]","[(496, 381), (383, 390), (402, 477), (521, 542), (417, 552)]"
